duration,rms_energy,max_amplitude,dynamic_range,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_bandwidth_mean,zero_crossing_rate_mean,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,chroma_mean,chroma_std,tempo,instrument,file_path,file_name
7.0,0.11390963,0.6647339,1.2990723,3041.029064691601,1087.4011438445013,6805.563491138059,3527.7173392622235,0.08313575352404644,-198.40155,44.84645,150.91078,27.324165,-37.60623,16.259928,19.948076,12.759005,-5.0793753,14.103276,3.6146846,10.19193,-14.482833,10.212041,-0.84803873,7.4342055,-35.38687,10.241955,24.546886,11.389845,-11.582469,10.027135,-16.853079,9.6527,-19.646282,8.906915,0.32501993,0.2985715,[105.46875],pin-ss6,dataset\pin-ss6\Recording_751.wav,Recording_751.wav
7.6,0.12138823,0.7907715,1.5700073,3513.4552675550676,1150.2115849887887,8242.943031369276,3867.1329356337214,0.09844495467557252,-191.94664,51.333637,136.66066,30.196014,-32.4046,14.678616,20.487362,15.435237,-16.332476,13.499319,10.977523,10.194007,-8.348525,11.831496,3.7750103,8.439738,-41.24337,10.338772,24.105227,10.595522,-9.502773,10.97151,-7.453481,10.412342,-18.774761,11.107154,0.31319493,0.30224884,[105.46875],pin-ss6,dataset\pin-ss6\Recording_752.wav,Recording_752.wav
5.7,0.1170195,0.8324585,1.5089417,3269.874464721628,1100.4623273544435,7517.499960221487,3632.687435248392,0.09045335571537678,-200.42274,50.0605,141.85582,27.694664,-38.323997,13.395593,17.401814,13.93892,-11.316766,13.113824,8.243168,9.6531925,-12.599239,11.215596,-2.9716837,8.002088,-39.463005,11.601706,28.293348,9.214523,-7.590306,8.89977,-17.828402,12.377058,-18.149548,13.185925,0.25030026,0.29358825,[105.46875],pin-ss6,dataset\pin-ss6\Recording_753.wav,Recording_753.wav
7.2,0.11199626,0.6970215,1.329773,3169.36298534293,1114.928425558437,7115.076568161232,3678.7880933459414,0.07836481607286634,-195.10735,52.881954,144.92458,28.369377,-37.795586,15.293303,28.755365,17.04601,-11.779912,14.511772,8.481533,11.14451,-16.297516,11.07321,0.74991685,6.2351804,-33.889675,10.72681,24.281109,9.482347,-15.383259,9.365169,-7.4643254,9.092788,-22.711834,7.1025677,0.35195372,0.30101675,[105.46875],pin-ss6,dataset\pin-ss6\Recording_754.wav,Recording_754.wav
7.0,0.11222801,0.91342163,1.6985779,3280.5254947672533,1267.4987311742336,7588.72216068097,3739.238277314931,0.09299611966210614,-199.50912,44.82263,146.60744,28.438068,-31.07486,15.502696,11.115379,12.197406,-12.712719,13.652666,10.190828,9.98186,-11.808457,11.005793,0.17322975,7.122241,-40.51049,9.864667,21.311794,11.502424,-9.239849,9.804852,-17.5779,8.219906,-23.088722,9.361199,0.29616788,0.298716,[105.46875],pin-ss6,dataset\pin-ss6\Recording_755.wav,Recording_755.wav
7.2,0.11828537,0.69091797,1.3467102,3133.260182428161,1166.8585723840145,7236.127151268116,3634.2025559615786,0.0806607601147343,-203.29086,46.932575,150.62376,27.772568,-40.143288,14.827498,24.522032,12.904927,-6.913526,13.347087,8.754432,11.784746,-14.045463,11.026274,0.06709754,7.160712,-37.450607,11.2995205,27.571306,9.005321,-11.647643,12.193866,-12.174426,9.896085,-25.22836,7.6205564,0.30102313,0.29602477,[105.46875],pin-ss6,dataset\pin-ss6\Recording_756.wav,Recording_756.wav
7.3,0.11388165,0.7341919,1.3876648,3187.9573349622565,1153.5474989046827,7290.581140078498,3666.695610863378,0.08166018730127186,-191.31313,50.585236,150.38635,30.3047,-40.303036,14.90864,25.048656,17.08007,-9.499821,13.813241,3.8480883,10.2600975,-18.092554,10.207668,1.4226414,6.6615586,-35.53058,10.499971,23.585768,10.759566,-15.13397,10.076505,-8.075747,13.124609,-24.13702,7.467604,0.3405224,0.29968262,[105.46875],pin-ss6,dataset\pin-ss6\Recording_757.wav,Recording_757.wav
9.8,0.10257946,0.7295532,1.4033813,3492.552847394432,1117.5782960224303,7696.501941568047,3622.4481356209267,0.1040807599852071,-235.30116,47.549683,131.99727,28.74319,-40.373566,17.412613,20.341537,16.597218,-12.802205,14.639673,7.449657,13.636856,-6.1818542,14.806707,8.828827,11.549963,-28.59191,17.15396,30.757313,14.724717,-8.769297,15.372073,-13.474265,16.998255,-20.363468,18.326347,0.25034058,0.30945468,[105.46875],pin-ss6,dataset\pin-ss6\Recording_758.wav,Recording_758.wav
10.9,0.09902455,0.70288086,1.3788147,3233.82491735007,1122.4232093206635,7530.383573781949,3649.7879290759047,0.0877533446485623,-214.87112,44.558716,145.2908,27.050432,-36.90427,16.792953,22.67056,13.26462,-4.613047,12.882374,7.990982,9.608221,-16.505402,11.100179,-1.4571924,7.7730618,-31.442549,11.442735,29.008518,9.629184,-11.340628,10.301316,-17.886864,13.492508,-19.060486,12.641892,0.2892948,0.2992061,[105.46875],pin-ss6,dataset\pin-ss6\Recording_759.wav,Recording_759.wav
7.2,0.11412091,0.7153015,1.3421326,3168.60467891684,1193.974124000419,7242.819435009058,3727.8321327120725,0.07751641757246377,-200.42194,54.597843,148.17912,28.26656,-38.84441,15.423451,30.726248,16.504667,-4.723448,13.951343,9.07492,10.944765,-13.162124,10.871546,6.26198,6.617936,-37.989635,9.866521,19.936943,9.563519,-14.22524,10.154737,-5.50888,9.619526,-26.653584,8.283573,0.3524196,0.29932392,[105.46875],pin-ss6,dataset\pin-ss6\Recording_760.wav,Recording_760.wav
6.9,0.110360794,0.73410034,1.4403992,3815.2692309367494,953.4764641953877,7515.95645680147,3469.226475502481,0.13204191832983192,-191.50664,54.552956,116.35055,24.342669,-45.19929,16.82804,62.91661,14.048811,-14.119971,13.344056,2.403506,16.54351,-7.2146845,14.011314,2.525263,11.880335,-38.458935,12.275293,12.822857,9.18809,-18.120611,7.940139,-12.046433,10.71063,-12.17091,8.280658,0.31312618,0.29526702,[139.67483108],pin-ss6,dataset\pin-ss6\Recording_761.wav,Recording_761.wav
7.4,0.10882873,0.6676941,1.2950745,3858.3141379194235,883.22492143792,7170.489138420847,3379.0651497119397,0.15379634845219436,-209.69814,56.18677,118.067696,23.103388,-47.12596,16.069538,56.433212,14.550626,-20.171469,11.570457,3.0227904,14.698729,-11.449107,14.416673,-0.23896144,12.142818,-41.82739,12.619171,20.17582,13.61003,-7.5989933,16.53118,-1.4268503,11.219284,0.36696595,13.582741,0.26363963,0.29369292,[139.67483108],pin-ss6,dataset\pin-ss6\Recording_762.wav,Recording_762.wav
7.6,0.10842034,0.7684326,1.4934082,3709.9295268294823,1029.0403174363398,7485.138656965649,3444.1862511231925,0.13463293177480917,-198.48734,51.719257,122.23306,24.902918,-40.801914,18.073357,54.5078,14.534296,-15.763639,15.259371,1.8586594,15.151377,-7.746112,14.2956085,-1.1690174,12.977597,-36.83358,11.987303,16.514761,11.910816,-15.49078,9.58489,-7.021909,10.849435,-8.419145,13.204284,0.3155182,0.29535788,[139.67483108],pin-ss6,dataset\pin-ss6\Recording_763.wav,Recording_763.wav
7.1,0.10691948,0.6434021,1.240387,3504.7071723807285,1131.390855324672,7257.146857766544,3365.1755467841645,0.11546654794730392,-192.01096,52.36864,135.20212,30.223783,-49.679188,19.63865,56.95172,13.158078,-17.925522,15.495489,3.9233167,15.799042,-9.42627,16.758772,-3.8512833,13.733423,-38.389736,13.122049,15.882889,12.664207,-17.676704,10.726353,-0.24823079,10.310116,-7.31865,12.785266,0.31530854,0.284009,[139.67483108],pin-ss6,dataset\pin-ss6\Recording_764.wav,Recording_764.wav
7.1,0.108974256,0.72525024,1.3988037,3583.693040857093,1015.3841444720788,7164.540010340073,3372.3250687739423,0.1207690270118464,-195.33612,52.729813,125.301506,27.68458,-48.309265,18.022638,55.044716,12.94541,-18.50266,16.397203,-1.6857591,18.678679,-5.38018,16.730034,1.0286325,12.444071,-35.130898,11.354731,17.830164,10.891486,-14.021304,10.416241,-10.464216,15.021252,-20.40599,10.2430315,0.30866176,0.29759914,[139.67483108],pin-ss6,dataset\pin-ss6\Recording_765.wav,Recording_765.wav
8.1,0.111692205,0.8131714,1.5083313,3329.9027389078533,974.5506400684021,6707.160875380551,3269.8146833904716,0.09449991045845273,-190.58623,48.98564,128.72676,26.587952,-49.916676,17.4513,56.235,13.141344,-10.07439,16.088566,-6.03666,17.472776,-6.510434,14.854636,-2.738192,12.399808,-37.326096,10.599459,13.250201,10.187545,-13.242084,11.14954,-3.3343391,11.358798,-20.59578,10.9268465,0.3253173,0.29033113,[139.67483108],pin-ss6,dataset\pin-ss6\Recording_766.wav,Recording_766.wav
8.3,0.10249764,0.7156677,1.4218445,3472.0847976543973,892.5880680593716,6658.427802666084,3192.939389174451,0.11964051573426573,-196.08904,48.63184,129.87297,25.890642,-56.925,16.2488,66.73073,12.8552885,-10.793555,16.306496,-3.8862984,16.8005,-10.583849,14.048756,1.432503,14.315372,-33.784615,12.254173,18.481787,8.63531,-13.49092,11.181171,-11.331425,10.6929035,-17.394548,10.357533,0.35405177,0.29291454,[139.67483108],pin-ss6,dataset\pin-ss6\Recording_767.wav,Recording_767.wav
7.5,0.11015171,0.7041626,1.3895569,3340.4629187910505,1022.1240311704728,6900.091609423374,3291.111211188965,0.10081949617840558,-190.77248,52.23596,135.2864,26.86368,-48.894936,15.37372,55.97956,12.746543,-12.869053,17.317657,-3.284202,18.67197,-11.2613,16.627497,5.4014344,12.998254,-29.349728,10.5304,15.373817,9.785829,-10.546491,13.110753,-7.7985816,12.326741,-13.68604,10.946501,0.32825142,0.29770342,[139.67483108],pin-ss6,dataset\pin-ss6\Recording_768.wav,Recording_768.wav
8.1,0.10543285,0.82540894,1.6018066,3596.2081776466066,861.7819550577575,7101.5455010968835,3381.676064849661,0.11777511640401146,-194.35464,47.60984,123.60388,22.883596,-48.09784,15.688285,57.958157,14.005856,-10.880988,15.535707,-0.7814266,16.819235,-18.095697,15.607801,0.93708944,10.663699,-30.011454,11.0762615,19.687307,10.222321,-15.594793,10.97269,-20.11636,15.01098,-7.6514344,15.398113,0.326685,0.3005055,[139.67483108],pin-ss6,dataset\pin-ss6\Recording_769.wav,Recording_769.wav
11.2,0.0989609,0.73831177,1.4118042,3560.586664771555,974.8477222547424,7186.37740851684,3317.751124680122,0.12886273477979274,-202.7899,46.526188,129.90617,24.828297,-48.468708,17.072674,55.232456,14.821377,-22.050287,13.548873,0.7753651,16.619339,-9.819151,15.607207,2.7625978,15.100977,-29.425554,11.072392,17.93399,12.879783,-13.677857,13.792863,-11.374486,14.181564,-5.2871046,17.599512,0.30451855,0.294431,[139.67483108],pin-ss6,dataset\pin-ss6\Recording_770.wav,Recording_770.wav
9.8,0.102796,0.7218628,1.4344482,3670.4321812141984,881.6302327527026,7049.741355399408,3327.600766107921,0.13044910318047337,-220.40733,52.187695,122.42193,23.856049,-46.10856,19.174736,61.445034,15.635347,-21.38744,12.87517,0.1917557,16.916454,-10.794705,16.99918,16.417812,12.498548,-14.129424,15.100317,33.46925,11.0447035,-17.40956,13.046957,-33.79357,14.95557,-23.389242,10.553082,0.25064564,0.2959492,[139.67483108],pin-ss6,dataset\pin-ss6\Recording_771.wav,Recording_771.wav
6.9,0.124462456,0.6408386,1.2323608,2298.4435321226965,1190.1710814647765,5339.836282169118,2974.504595973798,0.042137440913865544,-220.9854,47.003323,159.23586,28.309233,-23.599695,14.34709,52.731045,10.9173355,1.6888367,13.220021,-1.9564375,13.721478,-26.418205,14.7074585,-16.06531,14.308442,-17.144213,13.847937,20.330246,11.8883,-18.55582,7.7533956,-17.270317,7.6623144,-14.827451,5.254554,0.3669565,0.3139728,[139.67483108],pin-ss6,dataset\pin-ss6\Recording_772.wav,Recording_772.wav
9.5,0.116630934,0.6948242,1.3759155,2632.9605564647304,1212.2531094568596,6243.919020432692,3286.404776386563,0.05146210126678877,-217.63702,47.377045,149.82828,23.691912,-23.854208,14.298453,49.114544,10.688009,1.7918056,14.380114,-4.3585405,14.374057,-22.49059,15.991264,-4.4126086,11.835213,-28.726677,13.240628,14.024968,13.685562,-15.594785,9.001725,-8.693598,8.136514,-14.48975,6.0562196,0.35169733,0.31399068,[139.67483108],pin-ss6,dataset\pin-ss6\Recording_773.wav,Recording_773.wav
7.3,0.1134965,0.74264526,1.4686279,3055.633418809082,1270.8815341039979,7123.895661516296,3601.810316860159,0.06442517885532592,-212.54889,49.617367,139.94624,22.242754,-20.618353,15.196453,45.492832,10.657621,-4.6183863,11.659609,-7.5626793,13.878499,-22.62822,11.852368,1.4175417,11.515443,-32.486115,9.943088,10.526002,11.7563925,-19.31161,7.866405,-7.908788,7.4053597,-13.3031225,7.2686586,0.30260518,0.30516362,[139.67483108],pin-ss6,dataset\pin-ss6\Recording_774.wav,Recording_774.wav
8.7,0.112753764,0.9013672,1.5187378,2887.4876351917733,1022.1162600742607,6395.591015625,3314.412918344777,0.06422135416666666,-209.80687,44.81171,143.79794,22.161993,-33.526066,14.29026,46.672775,10.922389,-7.1141415,11.768341,-8.790836,14.633453,-26.222506,13.313199,6.0193205,12.020514,-21.172127,12.968827,15.203153,16.901373,-14.975052,13.999202,-8.991322,10.511231,-15.415198,10.056834,0.26384905,0.3055751,[139.67483108],pin-ss6,dataset\pin-ss6\Recording_775.wav,Recording_775.wav
9.2,0.102364875,0.72698975,1.3740234,3160.77681119239,1184.0965275019405,6661.281451962484,3303.507500561529,0.08723301544766708,-215.25127,44.87829,137.28368,25.381474,-40.559258,15.596871,48.076233,10.746205,-9.337249,11.835385,-8.00158,14.630309,-14.488104,20.651588,15.642814,12.033249,-21.477104,15.461006,9.724179,13.075077,-13.681255,16.172285,2.5527797,15.617037,-13.04584,10.847767,0.29855487,0.30833697,[93.96306818],pin-ss6,dataset\pin-ss6\Recording_776.wav,Recording_776.wav
5.9,0.124656074,0.6604004,1.3129578,2851.9556311765377,1341.0292578168492,6667.847303229371,3515.478048179887,0.05800090557465619,-205.72221,51.36702,148.40572,27.175327,-19.22079,13.626728,48.51508,11.847444,-4.1549854,11.32494,-6.6487894,14.7224245,-26.92696,12.115558,0.776582,13.004713,-26.804077,10.499851,14.991418,10.988061,-23.089373,9.515447,-10.780869,8.346524,-16.071264,6.6386747,0.32129523,0.30510065,[93.96306818],pin-ss6,dataset\pin-ss6\Recording_777.wav,Recording_777.wav
5.8,0.03651474,0.7583008,1.3848877,2025.1141105706672,761.7492955785661,3309.00732421875,2910.3546514006416,0.0444296875,-488.2702,67.37215,84.25659,15.635823,14.926095,28.064695,-0.79633284,8.594573,8.020944,9.611524,9.776355,5.432622,1.351648,6.938047,-2.2426574,4.13794,1.2948664,4.8703794,5.2405267,6.3985653,1.5583283,4.4147186,-0.8119041,4.5882583,0.8563348,5.6272297,0.570503,0.27035844,[33.12800481],ra-nad-ss1,dataset\ra-nad-ss1\Recording_266.wav,Recording_266.wav
5.5,0.039009925,0.83255005,1.6394043,1786.1376090617455,815.6659272184058,2881.951208959652,2743.0132558663827,0.035697067840189875,-489.36682,68.72572,88.13818,17.766733,17.010233,25.963335,-1.0737169,8.70954,9.965895,11.732473,12.065716,6.88857,1.6191306,8.644418,-1.0816061,5.3524904,3.493372,7.1697764,6.617168,5.7725635,2.2829084,5.052981,0.22649853,4.494965,1.3082613,6.2929907,0.56850153,0.29457217,[31.13234187],ra-nad-ss1,dataset\ra-nad-ss1\Recording_267.wav,Recording_267.wav
4.2,0.04898169,0.7331848,1.45755,1824.3830476551093,776.735746121703,2932.3226001381217,2754.6709184659303,0.038626823636049724,-480.9956,71.15342,83.39779,19.343555,16.405373,24.309065,-0.59929895,7.7028704,8.140177,10.334062,12.027115,6.1604013,1.3349522,8.414259,-4.0411634,5.5225163,1.499188,6.3108172,6.4626613,7.8530827,0.62101626,5.487532,-3.571529,9.513063,-0.68697333,7.403343,0.55803126,0.30255812,[38.56693097],ra-nad-ss1,dataset\ra-nad-ss1\Recording_268.wav,Recording_268.wav
7.0,0.03643598,0.69314575,1.3406067,1951.5165410603568,630.729885155032,3098.638642723881,2891.115228369972,0.044248160240464345,-488.457,60.4331,81.95021,17.06734,17.772831,21.13311,-2.8338602,6.1505766,5.1717033,7.7318354,9.674898,5.0104733,0.7115079,6.9335427,-3.5311503,4.759183,1.4707327,5.134923,4.846864,5.1212773,0.21768127,6.431914,-1.5403705,8.231217,1.5937872,6.427911,0.61194736,0.24434005,[18.19707306],ra-nad-ss1,dataset\ra-nad-ss1\Recording_269.wav,Recording_269.wav
5.4,0.03536309,0.72665405,1.3809814,1841.0046336928315,576.2817950447476,2644.4714198296674,2528.984700798038,0.05123704902092275,-472.11603,61.89957,100.98499,18.159746,5.285342,22.956018,-19.944475,6.7219477,5.589957,6.475438,20.853113,5.2278223,4.374173,5.829161,-9.747623,4.6152506,-3.33196,5.387568,5.9825664,4.6173744,2.3578756,11.002029,-1.7808454,7.0313425,-0.19627164,4.9151344,0.6055689,0.26090804,[20.83858367],ra-nad-ss1,dataset\ra-nad-ss1\Recording_270.wav,Recording_270.wav
5.9,0.03393689,0.69873047,1.3035889,1895.0170680960382,575.6834870969565,2748.2120656311395,2558.6337685630397,0.05489087057956778,-491.99854,65.65536,106.87964,17.197561,0.34582976,23.678118,-20.368935,6.3607364,10.7702055,7.9542847,20.793585,4.9068623,1.3689951,6.4748077,-7.804323,5.2580056,-1.6390971,5.631869,4.3739824,7.509428,2.3705597,9.114242,0.64279974,6.242159,0.463892,5.973435,0.62717915,0.24416691,[29.19756356],ra-nad-ss1,dataset\ra-nad-ss1\Recording_271.wav,Recording_271.wav
5.2,0.04267385,0.6581726,1.3125916,1901.2540339672971,588.7740450442421,2710.5880737304688,2550.8597188759345,0.05682373046875,-476.91595,55.19677,88.71045,17.774338,4.9229574,21.23558,-16.447237,6.8019867,6.949025,7.978604,17.935648,4.5645194,0.83872956,9.118451,-10.782156,6.034291,-3.6417243,4.8302183,4.948978,5.4159946,2.385646,11.856264,-0.54370266,7.6691318,0.27799845,4.3860407,0.59512347,0.26594684,[29.70096983],ra-nad-ss1,dataset\ra-nad-ss1\Recording_272.wav,Recording_272.wav
5.5,0.053569417,0.7701416,1.4953613,1786.2420905982042,695.900921603019,2661.122305181962,2534.89343604995,0.045195889372362866,-470.8122,56.874706,75.454605,19.047657,8.956863,18.537767,-9.706288,6.7386527,7.538339,8.788362,17.850254,4.91808,4.5557647,10.892446,-7.423953,7.154648,-4.1200705,4.6072245,3.893947,6.8195777,3.2457125,11.550535,-0.34455928,7.889904,-0.80422413,4.8300796,0.6185696,0.26616147,[56.79086538],ra-nad-ss1,dataset\ra-nad-ss1\Recording_273.wav,Recording_273.wav
4.8,0.03464014,0.67059326,1.321991,1809.3338492294804,694.0603312003475,2646.0353685461955,2451.331258819624,0.04936476260567633,-489.77676,76.07826,124.01003,15.911594,-4.4150743,26.379892,-23.206081,8.079181,12.944561,7.7557306,20.950914,6.6446385,-0.031078836,10.175936,-7.1482973,5.0495033,-1.0506651,7.606215,5.633695,6.857597,4.490307,9.48998,3.4131274,4.6084495,3.333984,4.1098313,0.63890433,0.23581183,[29.19756356],ra-nad-ss1,dataset\ra-nad-ss1\Recording_274.wav,Recording_274.wav
5.2,0.055662107,0.7944031,1.5750427,1535.4086024473838,751.6004200719334,2540.3892517089844,2345.752275685734,0.028955732073102678,-436.07162,57.919514,80.69861,21.320295,16.074419,19.694696,-3.3888497,6.222655,11.459043,7.2786007,20.701178,8.94006,8.822877,13.015332,-2.5898726,5.365116,-2.0681317,6.0714564,4.4909186,9.762607,5.9912744,8.610862,4.067208,3.9862325,1.4927089,3.6053581,0.62501854,0.2796223,[22.86711836],ra-nad-ss1,dataset\ra-nad-ss1\Recording_275.wav,Recording_275.wav
5.7,0.046140008,0.6949463,1.3892212,1493.8462833408319,738.3175691786502,2474.0817130218943,2382.924139038425,0.028771798625254582,-458.57236,53.060944,91.50566,15.022045,15.064855,18.572378,-8.866864,7.9605417,9.623369,7.073094,21.50532,6.500915,7.678099,10.206275,-4.241434,8.214788,-0.02155523,8.7737465,8.381058,7.4107366,7.5682073,7.168081,5.171013,6.0277767,4.876263,4.4324884,0.6852097,0.26860422,[62.26468373],ra-nad-ss1,dataset\ra-nad-ss1\Recording_276.wav,Recording_276.wav
5.8,0.050705403,0.7611084,1.517273,1849.783706652888,493.74015266771835,2752.07255859375,2577.404887392584,0.0489140625,-461.88034,62.233673,78.355125,18.615652,8.130073,21.694853,-11.1398325,5.827617,5.87011,5.913418,16.379782,9.144135,4.070752,11.392509,-7.5511246,5.24473,-5.8177094,7.3926425,3.8425045,6.338222,6.7774854,3.791404,4.177065,6.6859665,1.3510195,4.3162537,0.584787,0.27214926,[20.5078125],ra-nad-ss1,dataset\ra-nad-ss1\Recording_277.wav,Recording_277.wav
5.1,0.04346092,0.7371216,1.4273987,2095.414616632489,785.5401819401677,3314.351473721591,2995.5247535782155,0.04551225142045454,-474.50604,69.07328,74.36211,17.820244,13.03817,23.170252,-5.268212,6.196278,1.7168326,6.632262,6.091384,6.111033,-1.1956972,10.338328,-5.6166835,5.338486,-3.5103855,5.9070435,2.2506943,3.970363,2.634003,5.5529513,2.3747265,9.000607,2.3110697,4.6541724,0.5926005,0.2677564,[38.28125],ra-nad-ss1,dataset\ra-nad-ss1\Recording_278.wav,Recording_278.wav
5.3,0.039902844,0.8013611,1.5931702,2067.2119914040063,565.5192189620956,3218.0594613306894,2952.6537400508723,0.04871380094365427,-484.97073,65.21413,74.5774,15.360241,13.76041,24.36092,-5.490344,5.6045756,1.4860941,5.360892,6.648024,5.568935,-1.3784167,9.146503,-5.754128,5.159834,-2.1961365,5.3169403,3.6911535,4.85197,2.4114497,5.7825894,0.31077766,6.1405783,-0.3148667,4.644173,0.580977,0.26014298,[33.55823864],ra-nad-ss1,dataset\ra-nad-ss1\Recording_279.wav,Recording_279.wav
5.3,0.058098882,0.8697815,1.7364197,2037.144133242348,731.2616543100235,3129.382244085066,2898.1329837070284,0.047519274822210064,-467.43643,63.173336,56.08316,17.024462,13.066682,21.63284,-1.6280454,5.8714542,0.095615946,5.2273335,3.0176523,7.7556744,-1.0906384,7.990407,-3.7017648,4.6277857,-2.0925128,4.430778,3.449664,6.712264,4.3143263,8.392654,1.9220511,5.7273974,-0.1153857,6.677794,0.5586787,0.27665955,[43.79634534],ra-nad-ss1,dataset\ra-nad-ss1\Recording_280.wav,Recording_280.wav
5.5,0.034739066,0.6829529,1.3572083,2089.5821795967872,686.3195761195639,3200.0429563884495,2890.1977262573155,0.05196280821466245,-490.90393,66.343636,88.3523,13.932074,8.425387,23.068216,-11.652898,5.6858044,3.6087751,5.6193976,9.328901,4.853406,-3.4523325,6.233784,-7.235845,5.052749,0.5089954,5.7766314,5.3596773,7.3139186,0.29718107,5.296721,-2.378158,4.3723373,-0.91653764,10.024611,0.5895644,0.25460774,[23.92578125],ra-nad-ss1,dataset\ra-nad-ss1\Recording_281.wav,Recording_281.wav
4.6,0.03819953,0.6397705,1.2443848,2142.859623668786,728.2520095644993,3277.7114983469774,2912.4135889448626,0.0550085110988665,-483.64923,71.369514,75.83692,16.481548,8.752203,24.268732,-8.26127,6.039608,2.4716082,7.2201,7.7751164,4.9122753,-1.9041299,5.5048738,-5.7424726,6.7647142,-0.7416368,6.4601936,3.5404828,6.242706,-0.9374063,5.1480875,-3.2900012,6.965472,-1.7626119,10.473584,0.5799511,0.25925964,[50.66636029],ra-nad-ss1,dataset\ra-nad-ss1\Recording_282.wav,Recording_282.wav
4.8,0.03185586,0.7389221,1.4059448,2069.1941903953075,836.5086061087101,3232.893172554348,2839.6439107708557,0.05126245471014493,-487.6325,70.46147,89.98792,12.820882,7.843698,25.898945,-11.085812,6.1897297,5.2549806,6.389669,11.717739,5.3742075,-1.421229,6.374196,-4.8712745,6.690637,2.0818567,6.9663806,4.8120933,5.8693686,-1.4178505,7.607971,-1.7371997,6.386536,1.6521127,6.1781034,0.60279304,0.2571544,[51.6796875],ra-nad-ss1,dataset\ra-nad-ss1\Recording_283.wav,Recording_283.wav
4.8,0.038378082,0.85284424,1.6648254,2126.0394833979476,706.2225195243864,3276.2196416440215,2917.32544779289,0.052453672252415456,-470.56696,70.37573,64.19965,12.884016,9.954241,26.093687,-6.007052,6.533718,-0.020328688,5.2476234,6.54409,4.6083417,0.5315572,5.631185,-4.2386255,7.8784623,-3.2979012,4.7203126,-0.46468514,4.5267463,-3.1708276,9.001898,-2.8203397,4.986589,0.26534545,3.5066261,0.5517231,0.2756172,[60.09265988],ra-nad-ss1,dataset\ra-nad-ss1\Recording_284.wav,Recording_284.wav
5.4,0.035724092,0.68536377,1.354065,2139.9942824788745,605.7515153506608,3271.4757829265022,2977.773674501741,0.05324256471298283,-495.90686,70.026276,78.4071,12.035236,9.728698,26.843292,-8.365581,5.7260504,3.1159313,6.7104106,9.945477,5.117079,-0.07362179,5.530782,-5.0057287,8.242985,-2.2517285,4.7712145,0.9805455,5.8567543,-1.0073311,6.0850277,0.5172427,6.255266,2.5959718,4.582874,0.59167725,0.2565041,[58.06706461],ra-nad-ss1,dataset\ra-nad-ss1\Recording_285.wav,Recording_285.wav
5.3,0.04442262,0.7441101,1.424408,1870.9522256559083,818.1675553771034,2823.346895514223,3092.1417544387145,0.03364653138676149,-511.26984,87.843544,75.360176,25.417004,16.60093,31.987555,8.205078,7.5034804,12.556656,9.471358,13.190621,7.842519,4.9162717,11.729263,0.55278176,7.2787275,4.7330613,6.966391,11.297923,10.5205555,7.996627,6.1806893,1.4773864,6.7717304,0.6101689,9.6516075,0.6071517,0.2949555,[46.55827703],ra-nad-ss2,dataset\ra-nad-ss2\Recording_286.wav,Recording_286.wav
5.5,0.051209122,0.7944031,1.5463867,1510.810163072801,710.1892322121441,2326.4945114715188,2769.4901911796824,0.02418537381329114,-478.53006,83.910416,65.19325,27.856916,21.97515,28.110987,13.587577,8.008767,13.160829,9.820654,12.82686,7.899861,7.1408105,9.860292,4.115074,9.028283,7.090666,6.8423133,10.68084,10.564097,5.462974,4.861907,0.37595725,8.863551,0.50697035,8.584422,0.51983905,0.3469607,[44.55145474],ra-nad-ss2,dataset\ra-nad-ss2\Recording_287.wav,Recording_287.wav
5.4,0.058830112,0.79052734,1.5652466,1825.1987109175848,692.1361236429892,2690.680010226663,3048.612341551419,0.03378256605418455,-491.7286,79.297935,65.22416,29.286425,20.700205,25.00839,9.183543,8.936416,8.968896,8.6529045,8.805465,6.4487047,3.0477526,8.828751,0.6978847,7.6819334,4.478018,5.4541717,7.828963,8.108657,2.4849298,5.8803267,-2.1094584,11.723584,-0.3901772,8.752187,0.5639378,0.30627635,[43.06640625],ra-nad-ss2,dataset\ra-nad-ss2\Recording_288.wav,Recording_288.wav
5.3,0.045056418,0.6925659,1.3306885,1699.844247606797,796.4863022804351,2570.225741931072,2892.1076415420457,0.029784087800875273,-493.22418,80.47102,75.980484,25.92899,20.645887,28.066126,7.7621155,8.58929,11.432455,11.661933,13.08432,8.526289,4.2873697,10.8611355,0.0899522,9.606013,5.227596,6.687396,9.134435,6.9880824,1.670867,9.1411085,-2.7743137,11.822901,0.7918641,7.4631033,0.60541266,0.2948072,[44.17067308],ra-nad-ss2,dataset\ra-nad-ss2\Recording_289.wav,Recording_289.wav
